tid,sid,latitude,longitude,time,direction_inference,speed_inference_m_s,label
34,16,3.643,-35.939,2004-07-17 20:23:00,0.34,4.35,FISHING
34,16,3.64,-35.98300000000001,2004-07-17 20:42:00,1.41,4.29,FISHING
34,16,3.636,-36.026,2004-07-17 21:00:00,0.02,4.44,FISHING
34,16,3.626,-36.133,2004-07-17 21:44:00,0.02,4.52,FISHING
34,16,3.622,-36.176,2004-07-17 22:00:00,16.49,4.99,FISHING
34,16,3.572,-36.301,2004-07-17 23:00:00,16.2,4.15,FISHING
34,16,3.547,-36.333,2004-07-17 23:18:00,2.97,4.18,FISHING
34,16,3.4810000000000003,-36.409,2004-07-18 00:00:00,0.06,4.44,FISHING
34,16,3.429,-36.469,2004-07-18 00:34:00,18.51,4.32,FISHING
34,16,3.407,-36.482,2004-07-18 01:00:00,152.54,1.82,FISHING
34,16,3.48,-36.365,2004-07-18 02:00:00,1.15,4.25,FISHING
34,16,3.495,-36.342,2004-07-18 02:12:00,2.67,4.24,FISHING
34,16,3.552,-36.245,2004-07-18 03:00:00,5.86,4.34,FISHING
34,16,3.611,-36.116,2004-07-18 04:00:00,2.78,4.37,FISHING
34,16,3.635,-36.056,2004-07-18 04:29:00,0.88,4.12,FISHING
34,16,3.661,-35.988,2004-07-18 05:00:00,4.98,4.34,FISHING
34,16,3.681,-35.918,2004-07-18 05:31:00,1.52,4.34,FISHING
34,16,3.699,-35.848,2004-07-18 06:00:00,2.08,4.61,FISHING
34,16,3.706,-35.816,2004-07-18 06:14:00,4.05,4.33,FISHING
34,16,3.741,-35.697,2004-07-18 07:06:00,73.61,4.41,FISHING
34,16,3.748,-35.697,2004-07-18 07:44:00,0.0,0.34,FISHING
34,16,3.748,-35.697,2004-07-18 08:00:00,64.59,0.0,FISHING
34,16,3.767,-35.73699999999999,2004-07-18 08:46:00,22.55,1.78,FISHING
34,16,3.768,-35.757,2004-07-18 09:00:00,2.86,2.65,FISHING
34,16,3.768,-35.773,2004-07-18 09:19:00,7.85,1.56,FISHING
34,16,3.76,-35.831,2004-07-18 10:00:00,0.28,2.64,FISHING
34,16,3.753,-35.88,2004-07-18 10:30:00,3.96,3.05,FISHING
34,16,3.744,-35.922,2004-07-18 11:00:00,6.19,2.65,FISHING
34,16,3.741,-35.951,2004-07-18 11:21:00,4.86,2.57,FISHING
34,16,3.74,-36.006,2004-07-18 12:00:00,1.04,2.61,FISHING
34,16,3.74,-36.119,2004-07-18 13:00:00,5.19,3.48,FISHING
34,16,3.73,-36.229,2004-07-18 14:00:00,19.15,3.4,FISHING
34,16,3.692,-36.313,2004-07-18 15:00:00,12.35,2.84,FISHING
34,16,3.654,-36.364,2004-07-18 15:46:00,1.6,2.56,FISHING
34,16,3.639,-36.383,2004-07-18 16:00:00,2.79,3.2,FISHING
34,16,3.571,-36.461,2004-07-18 17:00:00,157.35,3.19,FISHING
34,16,3.575,-36.449,2004-07-18 17:20:00,6.55,1.17,FISHING
34,16,3.595,-36.354,2004-07-18 18:00:00,179.42,4.49,FISHING
34,16,3.59,-36.379,2004-07-18 18:16:00,4.45,2.95,FISHING
34,16,3.577,-36.487,2004-07-18 19:00:00,1.12,4.57,FISHING
34,16,3.562,-36.636,2004-07-18 20:00:00,0.37,4.62,FISHING
34,16,3.556,-36.692,2004-07-18 20:23:00,0.59,4.53,FISHING
34,16,3.547,-36.785,2004-07-18 21:00:00,0.09,4.67,FISHING
34,16,3.539,-36.869,2004-07-18 21:33:00,0.47,4.73,FISHING
34,16,3.533,-36.927,2004-07-18 21:57:00,0.91,4.49,FISHING
34,16,3.514,-37.086,2004-07-18 23:03:00,3.11,4.49,FISHING
35,16,3.505,-37.225,2004-07-19 00:00:00,5.76,4.52,FISHING
35,16,3.5010000000000003,-37.249,2004-07-19 00:13:00,9.46,3.46,FISHING
35,16,3.5010000000000003,-37.273,2004-07-19 01:00:00,137.73,0.94,FISHING
35,16,3.511,-37.262,2004-07-19 01:53:00,81.42,0.52,FISHING
35,16,3.523,-37.27,2004-07-19 03:00:00,12.65,0.4,FISHING
35,16,3.536,-37.275,2004-07-19 04:00:00,5.53,0.43,FISHING
35,16,3.54,-37.277,2004-07-19 04:15:00,0.0,0.55,FISHING
35,16,3.542,-37.278,2004-07-19 04:29:00,12.53,0.3,FISHING
35,16,3.55,-37.28,2004-07-19 05:00:00,9.16,0.49,FISHING
35,16,3.564,-37.286,2004-07-19 06:00:00,134.79,0.47,FISHING
35,16,3.545,-37.238,2004-07-19 07:00:00,7.22,1.59,FISHING
35,16,3.534,-37.218,2004-07-19 07:13:00,14.77,3.25,FISHING
35,16,3.528,-37.194,2004-07-19 08:00:00,46.66,0.97,FISHING
35,16,3.544,-37.169,2004-07-19 08:28:00,12.9,1.96,FISHING
35,16,3.563,-37.116,2004-07-19 09:01:00,5.01,3.16,FISHING
35,16,3.589,-37.017,2004-07-19 10:00:00,5.55,3.21,FISHING
35,16,3.594,-36.986,2004-07-19 10:17:00,2.61,3.42,FISHING
35,16,3.599,-36.962,2004-07-19 10:36:00,10.64,2.39,FISHING
35,16,3.6,-36.911,2004-07-19 11:00:00,10.53,3.93,FISHING
35,16,3.62,-36.814,2004-07-19 12:00:00,2.79,3.05,FISHING
35,16,3.632,-36.737,2004-07-19 12:48:00,4.14,3.0,FISHING
35,16,3.638,-36.711,2004-07-19 13:00:00,4.07,4.11,FISHING
35,16,3.669,-36.61,2004-07-19 14:00:00,25.94,3.26,FISHING
35,16,3.664,-36.578,2004-07-19 14:26:00,6.87,2.3,FISHING
35,16,3.662,-36.521,2004-07-19 15:00:00,13.01,3.1,FISHING
35,16,3.651,-36.48,2004-07-19 15:32:00,15.02,2.45,FISHING
35,17,3.651,-36.453,2004-07-19 16:00:00,7.48,1.78,NOT_FISHING
35,17,3.638,-36.354,2004-07-19 17:00:00,0.28,3.08,NOT_FISHING
35,17,3.635,-36.332,2004-07-19 17:12:00,103.09,3.42,NOT_FISHING
35,18,3.614,-36.34,2004-07-19 17:50:00,60.86,1.1,FISHING
35,18,3.591,-36.49800000000001,2004-07-19 19:00:00,1.32,4.22,FISHING
35,18,3.58,-36.563,2004-07-19 19:28:00,1.72,4.36,FISHING
35,18,3.571,-36.628,2004-07-19 19:57:00,20.93,4.19,FISHING
35,18,3.505,-36.74800000000001,2004-07-19 21:00:00,17.04,4.02,FISHING
35,18,3.471,-36.781,2004-07-19 21:21:00,44.14,4.18,FISHING
35,18,3.43,-36.781,2004-07-19 21:40:00,3.99,4.0,FISHING
35,18,3.387,-36.778,2004-07-19 22:00:00,1.75,3.99,FISHING
35,18,3.259,-36.773,2004-07-19 23:00:00,1.05,3.96,FISHING
35,18,3.172,-36.768,2004-07-19 23:42:00,12.66,3.85,FISHING
35,18,3.165,-36.766,2004-07-20 00:00:00,153.27,0.75,FISHING
35,18,3.1860000000000004,-36.762,2004-07-20 01:00:00,3.25,0.66,FISHING
35,18,3.19,-36.761,2004-07-20 01:21:00,8.33,0.36,FISHING
35,18,3.2,-36.76,2004-07-20 02:00:00,14.46,0.48,FISHING
35,18,3.213,-36.762,2004-07-20 03:00:00,1.62,0.41,FISHING
35,18,3.229,-36.764,2004-07-20 04:05:00,3.31,0.46,FISHING
35,18,3.244,-36.765,2004-07-20 05:00:00,4.93,0.51,FISHING
35,18,3.257,-36.767,2004-07-20 05:49:00,22.78,0.5,FISHING
35,18,3.261,-36.766,2004-07-20 06:00:00,35.84,0.69,FISHING
35,18,3.266,-36.768,2004-07-20 06:22:00,165.47,0.45,FISHING
35,18,3.232,-36.743,2004-07-20 07:00:00,171.33,2.06,FISHING
35,18,3.236,-36.747,2004-07-20 08:05:00,55.08,0.16,FISHING
35,18,3.281,-36.739,2004-07-20 08:38:00,4.39,2.57,FISHING
35,18,3.312,-36.731,2004-07-20 09:00:00,20.99,2.7,FISHING
35,18,3.452,-36.747,2004-07-20 10:08:00,28.13,3.84,FISHING
35,18,3.553,-36.707,2004-07-20 11:00:00,23.39,3.87,FISHING
35,18,3.604,-36.656,2004-07-20 11:37:00,5.44,3.61,FISHING
35,18,3.623,-36.633,2004-07-20 12:00:00,8.98,2.4,FISHING
35,18,3.636,-36.611,2004-07-20 12:15:00,6.14,3.15,FISHING
35,18,3.671,-36.534,2004-07-20 13:00:00,12.5,3.48,FISHING
35,18,3.693,-36.43,2004-07-20 13:59:00,7.82,3.33,FISHING
35,18,3.73,-36.327,2004-07-20 15:00:00,4.39,3.32,FISHING
35,18,3.743,-36.298,2004-07-20 15:19:00,8.13,3.09,FISHING
35,18,3.779,-36.241,2004-07-20 16:00:00,82.47,3.04,FISHING
35,18,3.907,-36.3,2004-07-20 16:58:00,0.24,4.5,FISHING
35,18,4.043,-36.362,2004-07-20 18:00:00,0.99,4.47,FISHING
35,18,4.173,-36.424,2004-07-20 19:00:00,3.11,4.45,FISHING
35,18,4.195,-36.436,2004-07-20 19:11:00,3.38,4.22,FISHING
35,18,4.299,-36.485,2004-07-20 20:00:00,0.96,4.35,FISHING
35,18,4.421,-36.545,2004-07-20 21:00:00,1.22,4.2,FISHING
35,18,4.448,-36.559,2004-07-20 21:14:00,0.38,4.02,FISHING
35,18,4.541,-36.608,2004-07-20 22:00:00,0.36,4.23,FISHING
35,18,4.62,-36.649,2004-07-20 22:39:00,0.86,4.23,FISHING
35,18,4.666,-36.672,2004-07-20 23:00:00,0.99,4.54,FISHING
35,18,4.712,-36.696,2004-07-20 23:21:00,1.72,4.58,FISHING
35,18,4.7780000000000005,-36.733,2004-07-21 00:00:00,171.51,3.59,FISHING
35,18,4.641,-36.681,2004-07-21 01:05:00,13.54,4.18,FISHING
35,18,4.537,-36.61,2004-07-21 02:00:00,2.8,4.24,FISHING
35,18,4.426,-36.526,2004-07-21 03:00:00,3.8,4.29,FISHING
35,18,4.3180000000000005,-36.455,2004-07-21 03:55:00,4.01,4.35,FISHING
35,18,4.2,-36.365,2004-07-21 05:00:00,10.77,4.23,FISHING
35,18,4.1389999999999985,-36.297,2004-07-21 05:39:00,1.94,4.33,FISHING
35,18,4.1080000000000005,-36.26,2004-07-21 06:00:00,86.81,4.25,FISHING
35,18,4.124,-36.245,2004-07-21 07:00:00,17.1,0.68,FISHING
35,18,4.128,-36.238,2004-07-21 07:41:00,93.18,0.36,FISHING
35,18,4.126,-36.237,2004-07-21 08:05:00,158.96,0.17,FISHING
35,18,4.188,-36.243,2004-07-21 09:00:00,12.27,2.1,FISHING
35,18,4.269,-36.269,2004-07-21 09:49:00,27.2,3.22,FISHING
35,18,4.283,-36.283,2004-07-21 10:00:00,14.22,3.33,FISHING
35,18,4.377,-36.339,2004-07-21 11:00:00,17.46,3.38,FISHING
35,18,4.453,-36.357,2004-07-21 11:52:00,6.19,2.78,FISHING
35,18,4.532,-36.385,2004-07-21 13:00:00,11.1,2.28,FISHING
35,18,4.581,-36.414,2004-07-21 13:40:00,8.82,2.64,FISHING
35,18,4.6160000000000005,-36.428,2004-07-21 14:00:00,6.02,3.49,FISHING
35,18,4.724,-36.485,2004-07-21 15:05:00,9.31,3.48,FISHING
35,18,4.794,-36.538,2004-07-21 16:00:00,11.68,2.95,FISHING
35,18,4.815,-36.562,2004-07-21 16:49:00,1.38,1.2,FISHING
35,18,4.825,-36.574,2004-07-21 17:00:00,46.95,2.63,FISHING
35,18,4.966,-36.582,2004-07-21 18:00:00,1.24,4.36,FISHING
35,18,5.023,-36.584,2004-07-21 18:23:00,2.01,4.6,FISHING
35,18,5.07,-36.584,2004-07-21 18:42:00,1.19,4.58,FISHING
35,18,5.118,-36.583,2004-07-21 19:00:00,1.19,4.94,FISHING
35,18,5.143,-36.583,2004-07-21 19:10:00,0.91,4.63,FISHING
35,18,5.269,-36.585,2004-07-21 20:00:00,1.34,4.67,FISHING
35,18,5.32,-36.587,2004-07-21 20:21:00,0.9,4.5,FISHING
35,18,5.405,-36.589,2004-07-21 20:54:00,0.31,4.77,FISHING
35,18,5.5710000000000015,-36.592,2004-07-21 22:00:00,2.06,4.66,FISHING
35,18,5.645,-36.596,2004-07-21 22:29:00,1.78,4.74,FISHING
35,18,5.732,-36.598,2004-07-21 23:02:00,2.97,4.89,FISHING
35,18,5.836,-36.595,2004-07-22 00:00:00,55.88,3.32,FISHING
35,18,5.843,-36.584,2004-07-22 00:36:00,7.33,0.67,FISHING
35,18,5.848,-36.578,2004-07-22 01:00:00,1.62,0.6,FISHING
35,18,5.863,-36.561,2004-07-22 02:00:00,7.39,0.7,FISHING
35,18,5.879,-36.547,2004-07-22 03:00:00,1.09,0.66,FISHING
35,18,5.89,-36.537,2004-07-22 03:40:00,9.07,0.69,FISHING
35,18,5.894,-36.532,2004-07-22 04:00:00,1.94,0.59,FISHING
35,18,5.9060000000000015,-36.518,2004-07-22 05:00:00,4.4,0.57,FISHING
35,18,5.91,-36.514,2004-07-22 05:20:00,11.31,0.52,FISHING
35,18,5.912000000000001,-36.511,2004-07-22 05:34:00,11.31,0.48,FISHING
35,18,5.917999999999998,-36.505,2004-07-22 06:00:00,161.57,0.6,FISHING
35,18,5.85,-36.539,2004-07-22 07:00:00,161.57,2.35,FISHING
35,18,5.853,-36.536,2004-07-22 07:13:00,33.69,0.6,FISHING
35,18,5.854,-36.531,2004-07-22 07:46:00,11.31,0.28,FISHING
35,18,5.854,-36.528,2004-07-22 08:00:00,80.54,0.4,FISHING
35,18,5.794,-36.518,2004-07-22 08:57:00,19.06,1.98,FISHING
35,18,5.747999999999998,-36.493,2004-07-22 09:25:00,15.99,3.46,FISHING
35,18,5.685,-36.479,2004-07-22 10:00:00,6.48,3.42,FISHING
35,18,5.595,-36.448,2004-07-22 11:00:00,3.1,2.94,FISHING
35,18,5.563,-36.435,2004-07-22 11:19:00,0.72,3.37,FISHING
35,18,5.544,-36.427,2004-07-22 11:33:00,4.09,2.73,FISHING
35,18,5.488,-36.408,2004-07-22 12:00:00,2.39,4.06,FISHING
35,18,5.4129999999999985,-36.386,2004-07-22 13:00:00,1.73,2.41,FISHING
35,18,5.39,-36.38,2004-07-22 13:16:00,1.05,2.75,FISHING
35,18,5.308,-36.357,2004-07-22 14:00:00,6.21,3.59,FISHING
35,18,5.224,-36.343,2004-07-22 15:00:00,0.55,2.63,FISHING
35,18,5.1389999999999985,-36.328,2004-07-22 16:00:00,100.01,2.67,FISHING
35,18,5.1389999999999985,-36.442,2004-07-22 17:00:00,1.72,3.51,FISHING
35,18,5.135,-36.575,2004-07-22 18:00:00,3.85,4.09,FISHING
35,18,5.131,-36.616,2004-07-22 18:18:00,1.17,4.22,FISHING
35,18,5.124,-36.707,2004-07-22 19:00:00,0.5,4.01,FISHING
35,18,5.115,-36.839,2004-07-22 20:00:00,1.07,4.07,FISHING
35,18,5.1110000000000015,-36.885,2004-07-22 20:21:00,0.68,4.06,FISHING
35,18,5.102,-36.976,2004-07-22 21:00:00,1.88,4.33,FISHING
35,18,5.081,-37.135,2004-07-22 22:09:00,0.34,4.29,FISHING
35,18,5.066,-37.254,2004-07-22 23:00:00,1.7,4.34,FISHING
35,18,5.051,-37.35,2004-07-23 00:00:00,172.31,2.99,FISHING
35,18,5.052,-37.302,2004-07-23 00:20:00,3.02,4.43,FISHING
35,18,5.059,-37.207,2004-07-23 01:00:00,1.33,4.4,FISHING
35,18,5.066,-37.06800000000001,2004-07-23 01:59:00,3.55,4.35,FISHING
35,18,5.082,-36.926,2004-07-23 03:00:00,1.3,4.32,FISHING
35,18,5.089,-36.848,2004-07-23 03:33:00,1.89,4.38,FISHING
35,18,5.097,-36.783,2004-07-23 04:00:00,4.14,4.48,FISHING
35,18,5.125,-36.641,2004-07-23 05:00:00,1.23,4.45,FISHING
35,18,5.134,-36.6,2004-07-23 05:17:00,0.33,4.56,FISHING
35,18,5.157,-36.49800000000001,2004-07-23 06:00:00,9.27,4.49,FISHING
35,18,5.18,-36.441,2004-07-23 07:00:00,23.03,1.89,FISHING
35,18,5.182,-36.439,2004-07-23 07:19:00,63.43,0.28,FISHING
35,18,5.181,-36.436,2004-07-23 08:00:00,144.6,0.14,FISHING
35,18,5.1629999999999985,-36.495,2004-07-23 09:00:00,10.12,1.9,FISHING
35,18,5.16,-36.52,2004-07-23 09:18:00,5.16,2.58,FISHING
35,18,5.159,-36.554,2004-07-23 10:00:00,8.27,1.49,FISHING
35,18,5.149,-36.611,2004-07-23 10:38:00,1.0,2.81,FISHING
35,18,5.143,-36.642,2004-07-23 11:00:00,34.05,2.65,FISHING
35,18,5.141,-36.644,2004-07-23 11:01:00,34.7,5.23,FISHING
35,18,5.1389999999999985,-36.655,2004-07-23 11:11:00,10.3,2.06,FISHING
35,18,5.1389999999999985,-36.656,2004-07-23 11:16:00,13.54,0.37,FISHING
35,18,5.126,-36.71,2004-07-23 12:00:00,2.55,2.33,FISHING
35,18,5.1110000000000015,-36.762,2004-07-23 12:45:00,3.2,2.22,FISHING
35,18,5.104,-36.782,2004-07-23 13:00:00,7.98,2.61,FISHING
35,18,5.091,-36.847,2004-07-23 14:00:00,5.87,2.04,FISHING
35,18,5.087,-36.889,2004-07-23 14:29:00,2.07,2.69,FISHING
35,18,5.084,-36.94,2004-07-23 15:00:00,4.06,3.04,FISHING
35,18,5.075,-37.009,2004-07-23 16:00:00,12.95,2.14,FISHING
35,18,5.062,-37.044,2004-07-23 16:27:00,8.16,2.55,FISHING
35,18,5.0310000000000015,-37.101,2004-07-23 17:00:00,39.19,3.63,FISHING
35,18,5.05,-37.202,2004-07-23 18:01:00,162.17,3.11,FISHING
35,18,5.0680000000000005,-37.059,2004-07-23 19:00:00,1.42,4.51,FISHING
35,18,5.081,-36.973,2004-07-23 19:35:00,1.46,4.59,FISHING
35,18,5.092,-36.911,2004-07-23 20:00:00,0.35,4.65,FISHING
35,18,5.118,-36.759,2004-07-23 21:00:00,0.24,4.74,FISHING
35,18,5.138,-36.639,2004-07-23 21:48:00,0.84,4.68,FISHING
35,18,5.144,-36.606,2004-07-23 22:00:00,0.72,5.16,FISHING
35,18,5.17,-36.452,2004-07-23 23:00:00,1.01,4.81,FISHING
35,18,5.192,-36.306,2004-07-23 23:59:00,56.99,4.62,FISHING
38,18,4.902,-36.565,2004-08-03 00:00:00,99.21,4.52,FISHING
38,18,4.957,-36.53,2004-08-03 00:59:00,36.53,2.05,FISHING
38,18,5.098,-36.54,2004-08-03 02:00:00,0.39,4.29,FISHING
38,18,5.254,-36.55,2004-08-03 03:07:00,14.92,4.32,FISHING
38,18,5.364,-36.587,2004-08-03 04:00:00,10.02,4.06,FISHING
38,18,5.462999999999999,-36.641,2004-08-03 04:51:00,9.85,4.09,FISHING
38,18,5.619,-36.694,2004-08-03 06:00:00,10.87,4.42,FISHING
38,18,5.6770000000000005,-36.727,2004-08-03 06:30:00,68.3,4.12,FISHING
38,18,5.687,-36.719,2004-08-03 07:00:00,77.91,0.79,FISHING
38,18,5.684,-36.713,2004-08-03 07:55:00,16.14,0.23,FISHING
38,18,5.636,-36.661,2004-08-03 09:00:00,22.09,2.01,FISHING
38,18,5.585,-36.637,2004-08-03 09:43:00,4.27,2.43,FISHING
38,18,5.562,-36.624,2004-08-03 10:00:00,2.91,2.88,FISHING
38,18,5.54,-36.613,2004-08-03 10:21:00,12.17,2.17,FISHING
38,18,5.466,-36.594,2004-08-03 11:00:00,12.86,3.63,FISHING
38,18,5.4,-36.56,2004-08-03 11:55:00,0.39,2.5,FISHING
38,18,5.316,-36.516,2004-08-03 13:00:00,3.59,2.7,FISHING
38,18,5.26,-36.491,2004-08-03 13:43:00,12.33,2.64,FISHING
38,18,5.2410000000000005,-36.477,2004-08-03 14:00:00,7.68,2.57,FISHING
38,18,5.1789999999999985,-36.417,2004-08-03 15:00:00,6.9,2.66,FISHING
38,18,5.119,-36.343,2004-08-03 16:04:00,8.39,2.75,FISHING
38,18,5.033,-36.264,2004-08-03 17:00:00,5.85,3.86,FISHING
38,18,4.97,-36.217,2004-08-03 17:43:00,23.05,3.38,FISHING
38,18,4.933,-36.208,2004-08-03 18:00:00,87.64,4.15,FISHING
38,18,4.935,-36.198,2004-08-03 18:26:00,98.22,0.72,FISHING
38,18,4.8610000000000015,-36.194,2004-08-03 19:03:00,2.28,3.71,FISHING
38,18,4.721,-36.192,2004-08-03 20:05:00,0.41,4.19,FISHING
38,18,4.628,-36.19,2004-08-03 20:47:00,3.21,4.1,FISHING
38,18,4.599,-36.191,2004-08-03 21:00:00,5.28,4.14,FISHING
38,18,4.547,-36.188,2004-08-03 21:25:00,2.54,3.86,FISHING
38,18,4.472,-36.187,2004-08-03 22:00:00,0.76,3.97,FISHING
38,18,4.424,-36.187,2004-08-03 22:21:00,1.25,4.24,FISHING
38,18,4.332,-36.185,2004-08-03 23:04:00,0.79,3.97,FISHING
38,18,4.207,-36.184,2004-08-04 00:00:00,1.82,4.14,FISHING
38,18,4.123,-36.186,2004-08-04 00:38:00,2.83,4.1,FISHING
38,18,4.084,-36.185,2004-08-04 01:00:00,133.53,3.29,FISHING
38,18,4.103,-36.166,2004-08-04 02:00:00,26.09,0.83,FISHING
38,18,4.246,-36.117,2004-08-04 03:00:00,0.5,4.67,FISHING
38,18,4.385,-36.06800000000001,2004-08-04 04:00:00,0.3,4.55,FISHING
38,18,4.46,-36.042,2004-08-04 04:33:00,6.78,4.46,FISHING
38,18,4.492,-36.035,2004-08-04 04:48:00,0.65,4.05,FISHING
38,18,4.521,-36.029,2004-08-04 05:00:00,2.75,4.57,FISHING
38,18,4.6530000000000005,-35.995,2004-08-04 06:00:00,3.73,4.21,FISHING
38,18,4.69,-35.988,2004-08-04 06:17:00,1.44,4.1,FISHING
38,18,4.788,-35.972,2004-08-04 07:00:00,20.1,4.28,FISHING
38,18,4.856,-35.985,2004-08-04 07:33:00,100.82,3.89,FISHING
38,18,4.856,-35.98,2004-08-04 08:00:00,65.34,0.34,FISHING
38,18,4.795,-35.952,2004-08-04 08:39:00,11.78,3.19,FISHING
38,18,4.76,-35.944,2004-08-04 09:00:00,7.68,3.17,FISHING
38,18,4.738,-35.942,2004-08-04 09:12:00,3.49,3.41,FISHING
38,18,4.666,-35.931,2004-08-04 10:00:00,6.08,2.81,FISHING
38,18,4.644,-35.93,2004-08-04 10:13:00,1.09,3.14,FISHING
38,18,4.582,-35.926,2004-08-04 11:00:00,3.69,2.45,FISHING
38,18,4.516,-35.926,2004-08-04 11:33:00,9.09,3.71,FISHING
38,18,4.4910000000000005,-35.93,2004-08-04 11:48:00,8.56,3.13,FISHING
38,18,4.4689999999999985,-35.937,2004-08-04 12:00:00,39.84,3.56,FISHING
38,18,4.393,-35.906,2004-08-04 13:00:00,25.99,2.53,FISHING
38,18,4.376,-35.887,2004-08-04 13:12:00,35.58,3.93,FISHING
38,18,4.291,-35.868,2004-08-04 14:00:00,4.71,3.36,FISHING
38,18,4.19,-35.854,2004-08-04 15:00:00,31.72,3.15,FISHING
38,19,4.113,-35.88800000000001,2004-08-04 15:48:00,7.14,3.25,NOT_FISHING
38,19,4.093,-35.9,2004-08-04 16:00:00,83.52,3.6,NOT_FISHING
38,20,4.008,-35.789,2004-08-04 17:00:00,1.1,4.31,FISHING
38,20,3.961,-35.73,2004-08-04 17:33:00,7.12,4.23,FISHING
38,20,3.917,-35.687,2004-08-04 18:01:00,45.21,4.07,FISHING
38,20,3.785,-35.689,2004-08-04 19:00:00,0.87,4.15,FISHING
38,20,3.703,-35.689,2004-08-04 19:36:00,1.06,4.22,FISHING
38,20,3.649,-35.69,2004-08-04 20:00:00,1.73,4.17,FISHING
38,20,3.608,-35.692,2004-08-04 20:19:00,1.59,4.0,FISHING
38,20,3.513,-35.694,2004-08-04 21:00:00,0.53,4.3,FISHING
38,20,3.48,-35.695,2004-08-04 21:15:00,0.91,4.08,FISHING
38,20,3.372,-35.7,2004-08-04 22:02:00,0.62,4.26,FISHING
38,20,3.267,-35.706,2004-08-04 22:49:00,0.88,4.15,FISHING
38,20,3.2430000000000003,-35.707,2004-08-04 23:00:00,3.24,4.05,FISHING
38,20,3.109,-35.705,2004-08-05 00:00:00,0.86,4.14,FISHING
38,20,3.057,-35.705,2004-08-05 00:24:00,170.87,4.02,FISHING
38,20,3.113,-35.696,2004-08-05 01:00:00,4.76,2.92,FISHING
38,20,3.257,-35.685,2004-08-05 02:03:00,1.71,4.25,FISHING
38,20,3.386,-35.679,2004-08-05 03:00:00,0.68,4.2,FISHING
38,20,3.523,-35.671,2004-08-05 04:00:00,5.4,4.24,FISHING
38,20,3.575,-35.66300000000001,2004-08-05 04:24:00,0.72,4.06,FISHING
38,20,3.587,-35.661,2004-08-05 04:29:00,6.7,4.51,FISHING
38,20,3.656,-35.641,2004-08-05 05:00:00,3.82,4.29,FISHING
38,20,3.788,-35.593,2004-08-05 06:00:00,9.49,4.34,FISHING
38,20,3.815,-35.588,2004-08-05 06:12:00,5.92,4.24,FISHING
38,20,3.84,-35.586,2004-08-05 07:00:00,51.74,0.97,FISHING
38,20,3.842,-35.583,2004-08-05 07:13:00,95.51,0.51,FISHING
38,20,3.814,-35.56800000000001,2004-08-05 08:09:00,43.01,1.05,FISHING
38,20,3.746,-35.586,2004-08-05 09:00:00,6.03,2.56,FISHING
38,20,3.662,-35.618,2004-08-05 09:48:00,0.87,3.47,FISHING
38,20,3.64,-35.626,2004-08-05 10:00:00,0.7,3.61,FISHING
38,20,3.542,-35.66300000000001,2004-08-05 11:00:00,1.12,3.23,FISHING
38,20,3.512,-35.675,2004-08-05 11:18:00,8.41,3.33,FISHING
38,20,3.491,-35.68,2004-08-05 11:41:00,1.43,1.74,FISHING
38,20,3.457,-35.689,2004-08-05 12:00:00,3.43,3.43,FISHING
38,20,3.363,-35.72,2004-08-05 12:57:00,4.56,3.22,FISHING
38,20,3.256,-35.765,2004-08-05 14:00:00,14.94,3.41,FISHING
38,20,3.162,-35.778,2004-08-05 15:00:00,2.48,2.93,FISHING
38,20,3.109,-35.783,2004-08-05 15:38:00,13.79,2.6,FISHING
38,20,3.0860000000000003,-35.791,2004-08-05 16:00:00,8.69,2.05,FISHING
38,20,3.005,-35.806,2004-08-05 17:00:00,102.2,2.54,FISHING
38,20,3.007,-35.73900000000001,2004-08-05 17:31:00,0.85,4.0,FISHING
38,20,3.008,-35.672,2004-08-05 18:00:00,3.94,4.28,FISHING
38,20,3.0010000000000003,-35.542,2004-08-05 19:00:00,50.05,4.02,FISHING
38,20,2.985,-35.53,2004-08-05 19:10:00,0.85,3.7,FISHING
38,20,2.91,-35.472,2004-08-05 19:52:00,0.48,4.18,FISHING
38,20,2.7880000000000003,-35.376,2004-08-05 21:00:00,0.17,4.23,FISHING
38,20,2.716,-35.319,2004-08-05 21:40:00,1.28,4.25,FISHING
38,20,2.681,-35.29,2004-08-05 22:00:00,0.66,4.21,FISHING
38,20,2.602,-35.223,2004-08-05 22:46:00,2.73,4.17,FISHING
38,20,2.576,-35.203,2004-08-05 23:00:00,4.27,4.34,FISHING
38,20,2.471,-35.109,2004-08-06 00:01:00,0.77,4.28,FISHING
38,20,2.37,-35.021,2004-08-06 01:00:00,178.3,4.21,FISHING
38,20,2.41,-35.058,2004-08-06 01:40:00,3.04,2.52,FISHING
38,20,2.445,-35.094,2004-08-06 02:00:00,3.51,4.65,FISHING
38,20,2.543,-35.208,2004-08-06 03:00:00,2.38,4.64,FISHING
38,20,2.637,-35.327,2004-08-06 04:00:00,3.48,4.68,FISHING
38,20,2.653,-35.35,2004-08-06 04:12:00,3.62,4.32,FISHING
38,20,2.73,-35.447,2004-08-06 05:00:00,3.03,4.78,FISHING
38,20,2.829,-35.559,2004-08-06 06:00:00,13.3,4.61,FISHING
38,20,2.874,-35.643,2004-08-06 07:00:00,79.52,2.94,FISHING
38,20,2.859,-35.655,2004-08-06 07:48:00,20.22,0.74,FISHING
